no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_2576,2084,275.4536795,4.526972131,232.8766622,1075.805409,943.6151974,14.92259978,1.33374456,1517.345628,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1221278,723.4983609,352.3070481
element_2576,2085,275.6642337,4.557612134,232.3066304,1068.671462,976.3454898,14.83901679,1.28999732,1507.898805,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1267426,735.7624906,332.9089714
element_2576,2086,275.7380659,4.389974725,235.0114029,1092.342297,978.1265213,14.77378958,1.344869512,1583.53033,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.2355766,755.5201824,336.8221146
element_2576,2087,275.890246,4.467393111,235.738889,997.3025956,1000.323017,14.56089931,1.344554306,1703.474262,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.244444,733.4325658,263.8700298
element_2576,2088,275.7338659,4.451176369,231.6605324,1113.905333,982.8313596,14.45184258,1.338932101,1679.870619,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1242971,751.8886394,362.0166936
element_2576,2089,275.9217038,4.406676933,237.2888429,1057.85719,987.6996356,14.54608326,1.400656728,1536.055424,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.2121382,746.2425381,311.6146519
element_2576,2090,275.7224909,4.447483865,234.4587646,1099.973924,996.4696324,14.32620643,1.334705494,1493.062038,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1202009,753.0423419,346.9315821
element_2576,2091,275.446779,4.487335615,236.3780801,1035.705505,977.539089,14.37224754,1.462771207,1472.49514,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.3631446,749.6725484,286.0329566
element_2576,2092,275.8997454,4.435739361,232.8766155,1062.924775,1006.890807,14.47343879,1.41601952,1464.540645,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.231688,757.7019543,305.2228207
element_2576,2093,276.1085996,4.524394343,232.0696166,1119.862242,989.1070614,14.79659608,1.366187368,1564.43682,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.2633715,771.463448,348.398794
element_2576,2094,275.8332591,4.316915774,233.046071,1095.591113,980.9465358,14.94945347,1.442417007,1648.259272,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.328685,767.0723448,328.5187682
element_2576,2095,275.9964342,4.34132149,234.7155277,1166.108601,971.3883501,14.87585131,1.516384428,1643.152064,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.3284554,782.6992393,383.4093617
element_2576,2096,275.9070172,4.404855104,230.530061,1195.472606,951.6032907,14.64730431,1.420716744,1578.93361,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1901007,766.3412199,429.1313861
element_2576,2097,276.5577796,4.50288616,236.2731895,1006.233613,1032.19339,14.65546279,1.421525687,1740.026243,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1805274,741.4799289,264.7536841
element_2576,2098,276.566081,4.406602934,228.9428668,1205.410008,1024.992906,14.80225382,1.513648406,1646.644269,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.3284554,819.1084297,386.3015783
element_2576,2099,276.1446186,4.504695068,232.8163345,1033.050246,1024.654803,14.55665963,1.471203633,1801.967058,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.347668,765.8009719,267.2492741
element_2576,2100,276.5417627,4.457023744,231.3778249,1116.84484,1021.050534,14.66595785,1.486238866,1579.71261,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.3160024,789.827964,327.016876
