no,ELE,SLP,TMP,PPT,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_4009,96.47250369,0.054189534,-1.144868751,665.6006916,14218.8,4.948589431,23.30669097,-83.86856042,52.03414323,13.44109344,37.18444443,44.3845253,12
element_4010,24.7081474,0.036520721,-1.132451646,610.0775272,3258,5.210783469,21.42777844,-82.11190962,52.38242425,12.55377388,35.47216797,43.21752167,12
element_4011,11.5116618,0.045505252,-0.926495742,601.0259615,134726.2,4.843399793,26.81756487,-81.72267536,52.28020829,13.125,37,45.1428566,12
element_4012,81.23448232,0.060826525,-0.472426069,697.0392041,128075.7,4.599821095,22.34213494,-83.19283184,51.52764228,18.59315109,38.87973022,38.42333221,12
element_4013,74.4889726,0.055808886,-0.519305278,682.7770818,6502.4,4.767955299,21.20429343,-82.51242031,51.56746308,17.65605927,37.99575043,39.78388214,12
element_4014,102.6559736,0.075595019,-0.167920006,731.9364275,119919.6,4.1599452,23.64508852,-84.18640844,51.19224358,20.68172264,42.74852753,33.21560669,12
element_4015,114.5044386,0.081346862,-0.08984351,744.083104,3439.7,4.10474314,21.83486039,-83.6370414,50.92178083,24.7945385,41.20637894,31.13594437,12
element_4016,248.1848724,0.172751967,0.695703848,806.2999526,51111,3.68139955,23.64535241,-85.45039057,50.10850456,11.46762562,68.36806488,16.10591888,12
element_4017,162.7650037,0.070779204,-0.74569936,713.9885814,65304.1,4.295894961,21.46199589,-85.46383665,51.57977691,19.11926842,41.64638519,35.26247025,12
element_4018,340.8508225,0.160687598,0.20845171,771.8274593,22365.3,3.52834238,22.12952263,-88.55800178,50.6664314,5.359653473,77.42404938,11.66135883,12
element_4019,342.7018904,0.157508366,0.136987327,752.1703413,35243,3.439837387,22.35513779,-89.48595793,51.28993324,5.736263752,78.4569397,11.92758846,12
element_4020,36.44751964,0.052576111,-0.650535371,663.7705116,6812.3,4.833185705,21.65389645,-81.3518201,51.73181305,22.27863884,30.1607151,37.15583801,12
element_4021,132.8384853,0.104989878,0.175602068,781.1261873,107727.4,4.387360143,24.13040297,-81.22612907,50.71792934,31.43639946,33.99798584,29.92977524,12
element_4022,63.88778496,0.047519506,-0.022823966,734.6691009,65266.8,5.323486822,25.95522168,-81.72111488,50.92273832,26.92893982,41.27392197,27.84755898,12
element_4023,266.0487345,0.193975088,0.75663912,849.4146491,28780.1,3.324952675,23.76894114,-80.56093726,49.08636967,24.2391243,46.76676559,24.88364029,12
element_4024,121.0161556,0.148816522,0.67279164,807.8756331,36664.5,3.898778963,25.73103158,-81.93749561,50.29222245,33.03183365,32.71842575,30.18418121,12
element_4025,247.7482829,0.171924562,1.138565285,826.2301712,24693.7,3.564626698,23.82456159,-83.2491113,49.51163322,20.88804626,55.11231232,21.20610619,12
element_4026,223.5063744,0.251990621,0.931965833,865.5066667,25089.9,2.496060744,27.33523835,-81.94899005,49.81969829,40.625,24,33.57143021,12
element_4027,307.348855,0.180000637,1.572992941,825.0892331,8928.3,3.327215117,25.84717102,-82.80578274,48.80490966,14.81398201,66.33091736,16.67502213,12
element_4028,346.2340632,0.215910465,1.804273889,820.1049278,13148.9,3.200590093,26.02122201,-82.38383831,48.3243356,13.89879036,67.8502121,16.42527962,12
element_4029,325.1225872,0.194753593,1.929103329,840.4126613,11768.9,3.347712063,24.42535066,-81.61794236,48.38956392,21.22274017,52.39678192,23.22596741,12
element_4030,8.003222526,0.065201093,-0.607745766,702.6780449,94.8,3.861059811,17.16149305,-80.43471457,51.26546763,36.921875,17.359375,23.046875,12
element_4031,224.5311138,0.169896706,0.430167765,871.3719884,44387.2,3.584971186,24.88456144,-79.14437715,49.91727695,20.88748169,51.58692932,22.42193413,12
element_4032,338.2784428,0.245278004,0.581680092,942.0070672,66053.7,3.011682965,26.4640662,-76.37656172,49.45204093,11.7734766,67.86766815,15.68755531,12
element_4033,281.1751834,0.273907235,-0.459182367,888.4812735,21448.5,2.869607726,24.90178445,-76.53015797,50.78873943,14.53679562,63.35543823,16.87124252,12
element_4034,394.1899803,0.387131311,-1.148572688,905.2081207,41987.4,2.560478261,27.0979738,-74.20554165,51.29665865,9.929965019,67.45266724,17.10591316,12
element_4035,153.7744482,0.228741117,-1.149195541,811.9470384,13085.6,3.274269408,25.9836686,-77.52698139,51.79398747,15.17527103,53.44318008,22.16257858,12
element_4036,386.1118638,0.386893248,-2.407632965,845.6933806,46090.7,2.644297169,30.85714605,-74.22486327,52.37285644,9.474246025,65.78183746,21.54353333,12
element_4037,105.873138,0.225504785,-2.096190939,714.9254432,16110.6,3.146856696,26.39663289,-78.10922205,53.02980569,14.11069965,50.1468277,24.40546799,12
element_4038,388.5083149,0.333961349,-3.277496799,765.1706932,96572.3,2.751872939,29.56592444,-73.60939769,53.66817901,6.809108257,67.47029114,21.07414436,12
element_4039,129.2614459,0.255207776,-3.449159063,668.4169092,22192.8,2.859638409,27.41993362,-78.02247179,54.46458306,4.319926739,69.18867493,17.71523857,12
element_4040,363.8176302,0.304063505,-4.42360035,689.695368,41173,2.824445291,29.21889058,-73.79307316,55.06744238,6.992902756,68.76604462,20.87483788,12
element_4041,161.6889041,0.679241228,-4.288055612,644.9991608,1875.8,1.826253384,25.54711245,-77.03875842,55.62685053,4.627371311,66.89633942,13.67007828,12
element_4042,350.2122283,0.358602965,-4.770231626,657.589965,15666.1,2.619633984,30.64663193,-73.67695731,55.66613554,10.36126518,61.04456329,21.44593811,12
element_4043,229.2482125,0.500923765,-4.907766012,616.7848611,14362.6,2.471624351,30.34292251,-75.23989179,56.20782398,14.63118839,40.545578,28.22429276,12
element_4044,283.6491355,0.337060081,-5.091358766,613.0771709,14368.3,2.545924158,30.71214885,-74.1656368,56.55513425,15.30020809,42.38299561,28.52095604,12
element_4045,133.9287529,0.246937838,-6.041221716,485.6542438,51284.7,2.970528864,24.65320622,-76.20569083,58.5939945,16.47654152,36.45087433,38.57581329,1
element_4046,232.4880432,0.308450626,-7.600267691,432.7487498,28154.3,2.702961014,21.99259592,-75.38234879,60.57645762,17.13376045,37.84311676,39.11103439,1
element_4047,237.4803265,0.717144709,-7.965985017,418.7671232,33118.1,2.132341902,16.2477749,-76.3388739,61.62366673,16.28804398,36.05785751,37.96819305,1
element_4048,290.1217259,0.819359208,-8.103231846,412.0667695,21775.6,2.044825104,14.42733726,-71.55350698,61.06720939,15.79168892,35.45894241,36.01197815,1
element_4049,269.5201412,0.397349368,-7.213740679,451.8019281,40952.6,2.552847158,21.18674075,-73.06668854,60.01046012,17.0294075,37.63954544,39.06928253,1
element_4050,154.6175753,0.270132788,-6.220657049,435.2367461,13355.8,3.107151045,22.43026172,-70.42741467,59.4275166,15.66430569,34.67301559,36.72629547,1
element_4051,247.0428898,0.355208881,-5.851163974,536.4024955,41858,2.642107846,25.12529044,-72.86766269,58.05441936,16.88684654,39.71205902,36.25386047,1
element_4052,153.5529828,0.420701986,-5.503938828,520.5786091,11022.4,2.519351404,22.09889784,-69.42164353,58.39087873,16.46411514,37.21733475,35.18062592,1
element_4053,181.5172046,0.668769595,-5.278816553,556.7576636,135538.5,2.13897255,23.73329001,-69.03689489,57.88326257,15.86313534,41.92245865,31.21079063,12
element_4054,242.2566741,0.73438233,-5.166856943,584.2642613,90846.1,1.706338743,22.18872072,-69.26741964,57.2419456,15.552701,43.72447205,29.42446327,12
element_4055,344.6517852,0.513345638,-5.376035097,611.6483449,40707.6,2.269555917,24.15054195,-71.33162526,56.81937523,13.40380669,53.85541534,24.42477608,12
element_4056,417.7586423,0.790146145,-4.868672524,661.6200311,69773.4,1.91122798,22.03179369,-69.29716608,55.91996982,12.94059086,54.69585419,25.04632378,12
element_4057,366.669352,0.705084387,-4.79527924,668.0013738,15919.7,2.038021835,24.1494932,-67.89800247,56.16796262,13.09299946,49.9146843,28.15860176,12
element_4058,526.2300405,0.72135644,-4.777297234,709.3493065,42623.6,1.854079979,22.93985517,-69.21067823,55.0931491,11.07866478,59.04073334,25.86701393,12
element_4059,572.670152,0.488756911,-4.683834412,750.1728033,6528,2.212569628,23.79439006,-68.01462602,54.91920362,12.76585388,57.72134018,22.25102615,12
element_4060,602.6774811,0.36814479,-3.954208594,816.1963303,29627.1,2.793040503,24.95428206,-68.78909602,53.55981892,10.18073654,55.62233734,23.68709755,12
element_4061,570.3308406,0.328673355,-4.448379119,772.4449013,9327.7,2.78684604,23.22901747,-68.60373799,54.43209801,12.98751831,47.97727966,29.11356354,12
element_4062,307.5860972,0.434614487,-5.108422964,633.2103196,51743.6,2.39160804,23.93343583,-66.66266113,56.99094884,11.75528145,49.75226974,30.32833672,12
element_4063,498.6223042,0.739470204,-5.480397952,683.5216744,40742,2.033328414,26.18727201,-64.73170014,56.46681773,9.809771538,56.19549561,29.03463364,12
element_4064,379.5385759,1.934379782,-6.586332578,669.5770601,14822.7,1.387699604,20.95055982,-64.99322439,59.04425255,10.65543461,48.41927719,27.44050407,1
element_4065,393.4521246,2.539508697,-5.642903939,743.6672758,40554,1.401399388,21.43568276,-63.09180247,57.76070771,9.791133881,50.25352859,27.42613029,12
element_4066,429.1237344,0.855078598,-4.696598848,775.4916799,5366.9,1.941311429,28.5400652,-63.35855754,56.14088466,9.19342804,57.87719727,27.90977478,12
element_4067,71.72856246,1.136280447,-2.559264237,868.739276,927.6,0.485864799,11.1894655,-61.30353094,56.10726552,5.235372543,33.79055786,15.66050434,12
element_4068,418.6013312,1.268574972,-4.461586647,808.2173795,5064.3,1.726763705,27.78599383,-62.71191313,55.77087634,9.420574188,59.45179367,29.00902176,12
element_4069,181.1380786,1.491371997,-2.823840902,871.2543698,7350.3,1.285307222,22.66616001,-61.16337907,55.60796649,8.287876129,52.64435959,26.14818954,12
element_4070,405.8880826,1.132816646,-3.655002848,855.3752936,10711.5,1.681695755,27.55267288,-62.01308046,55.14818193,9.413798332,59.29272461,28.64863777,12
element_4071,104.8032897,0.964623926,-1.94593805,889.9579205,1414.4,1.419662582,17.99744277,-60.52632113,55.04497365,8.295039177,52.76664352,26.56465721,12
element_4072,429.5102032,0.905960603,-3.257680438,866.4165242,9982.8,1.891097261,26.55522901,-62.54944537,54.70716262,8.742403984,60.44775009,26.27514267,12
element_4073,200.9263204,0.938233469,-1.462470419,956.079192,21745.7,1.885130338,23.92506774,-59.39697694,54.48874003,7.585167885,57.80004501,18.82496643,12
element_4074,366.1787676,0.973287126,-2.479790952,924.2776555,14658.4,1.871767534,29.39661021,-61.52404908,54.00872119,6.116818905,71.09348297,18.86500931,12
element_4075,370.6919476,0.868793318,-1.8946707,949.0476536,3811.8,1.961603119,29.59954423,-61.52556236,53.4630235,4.61289835,72.56632996,16.331007,12
element_4076,507.5145783,0.470085852,-3.077562262,876.3787734,92710.5,2.671938491,27.51590291,-64.68135277,53.46937908,6.331004143,66.19234467,19.93914223,12
element_4077,278.7766647,0.764000481,-0.499347803,1061.746826,80044.2,2.056054974,26.90486663,-58.07295718,52.59160106,6.25954771,69.29949951,15.58350086,12
element_4078,403.6921412,0.636016265,-1.112305146,1044.424603,19338.1,1.962564955,28.53551605,-60.8291922,52.0314088,4.289034367,78.7390213,14.45441723,12
element_4079,218.3572779,0.727231739,0.157442468,1086.403619,16319.4,1.76785523,28.49988429,-60.72905059,50.83544089,4.563659191,77.69391632,11.34516716,12
element_4080,428.4807852,0.97716648,-0.947437165,1009.253892,16075.6,1.930311903,27.42889958,-62.16741453,51.74330281,4.394019604,77.73081207,13.18277264,12
element_4081,398.1868912,0.888988347,-0.663257586,950.8454278,51469.8,1.790501657,26.47789092,-63.50997783,50.98180668,5.402600288,70.62251282,16.06581688,12
element_4082,407.1267959,1.349088473,-0.756470678,968.4098244,8169.4,1.218030058,28.59346582,-65.27598918,50.67374263,4.66980505,79.634758,10.50089455,12
element_4083,574.3781263,1.174293523,-2.123154553,922.5905598,19091.8,1.780350666,26.88096545,-66.42901195,51.71971499,4.499330521,75.24250031,16.43894768,12
element_4084,418.1578774,1.39387667,-0.670739189,1032.248744,18923.5,1.31105939,27.12336062,-67.22884853,50.4799572,4.376410007,78.27217865,12.61560535,12
element_4085,550.834575,1.136339567,-1.524671545,996.2350998,45630,1.695207215,25.35198858,-68.53345269,51.50557055,4.677322388,76.872612,14.54408264,12
element_4086,531.5841854,0.971085466,-0.969468143,1012.681513,19847.1,1.629713543,25.66998518,-69.54524094,50.83814978,4.115570068,80.22962189,12.85773754,12
element_4087,513.7281672,0.892074934,-0.191069106,1040.160462,18974.6,1.671201994,26.68908033,-70.00048065,49.75189729,4.313484192,81.82291412,11.61113834,12
element_4088,371.162345,1.157634702,2.09331295,1091.323707,7678.3,1.370140265,27.36705867,-69.65367609,48.80276192,6.213906765,71.76190186,15.87532711,12
element_4089,452.6294622,0.817614582,-0.273441977,1001.941909,87595.9,1.946037631,27.16137255,-71.89543152,49.66280389,5.246200562,76.52278137,14.37250233,12
element_4090,517.9717373,1.856739152,2.357819987,1254.64785,7714.3,1.367211565,27.10151834,-70.68306569,47.50213776,10.40517807,66.11470795,19.17231178,12
element_4091,331.7097675,0.805334334,3.891020744,1242.269298,1053293.8,2.152320507,29.6301237,-71.54830937,46.63298882,10.88654041,61.58630753,25.97921944,12
element_4092,430.0385906,0.658019119,2.094334179,1030.67961,41991.3,1.932890513,25.70426675,-73.71779924,47.80607661,5.698572636,79.65187836,12.81560612,12
element_4093,246.302932,0.991301389,5.767260661,1143.565371,986574.3,2.383550117,27.71312449,-72.9199872,45.2044791,12.42039299,55.24171448,29.54979897,12
element_4094,236.1492634,0.608629368,4.931508553,1083.804482,147405.8,2.396217469,26.28855382,-74.80843246,45.85467567,17.3627739,56.539814,23.41728401,12
element_4095,250.1562432,0.445529108,6.538306517,1067.457929,782539.6,2.953031221,28.73911817,-74.96961382,44.55394461,15.10711479,49.49349594,31.63864517,12
element_4096,142.8204539,0.596854728,5.820818412,1039.8701,120779.1,2.026787473,25.47005402,-75.60986803,45.55488844,33.64876175,30.11157036,32.42886734,12
element_4097,362.2841581,0.765435708,3.457452997,1089.845078,9546.4,1.682759931,25.27217274,-75.14310709,46.76614117,12.70569706,66.42656708,17.66227722,12
element_4098,155.411198,0.268915189,6.07184997,947.8145913,95863.8,3.049437545,23.20464087,-76.22745554,45.06993663,15.53846169,55.39733124,26.34091568,12
element_4099,349.5548125,0.559787267,3.399491004,1047.738886,24134.8,2.04991044,25.45713136,-75.86272093,47.00568399,10.63849449,70.64248657,15.84165764,12
element_4100,310.5107564,0.522922867,4.143570221,985.6071246,78696,2.111591978,24.36376303,-77.91552117,46.4093879,6.616725445,77.85652161,13.0206461,12
element_4101,367.5604905,0.611145587,5.144332592,953.6355868,8489.9,1.875862122,23.18903313,-77.66908269,45.32757663,8.615287781,73.56108856,16.026577,12
element_4102,246.4786071,0.302882577,6.332264167,982.6205396,21128.4,2.836262932,24.29887483,-77.81542579,44.56593786,11.39492798,63.6900177,22.60703659,5
element_4103,293.522009,0.54582504,7.402713531,1170.626308,742995.2,2.442045896,33.2035238,-75.74512684,43.78372486,14.26358891,45.91416931,31.06991005,5
element_4104,250.7030189,0.811636691,8.51253468,1058.585608,13682.1,2.198897872,26.53914268,-76.48869623,42.93679166,15.95932484,35.92271805,40.03636551,5
element_4105,193.8166386,0.306463449,8.967680907,987.208603,718521.4,3.675906052,21.76419003,-80.04873717,42.62255336,21.13490868,34.01644135,39.28636169,5
element_4106,330.0914905,0.324576396,2.263355999,969.1961828,31133.6,2.673808174,25.08298122,-78.32251274,47.80175698,9.760550499,71.58596802,15.21597195,12
element_4107,351.6489941,0.437493865,2.991796824,867.4058592,8731.9,2.324013902,23.71783072,-80.36264616,47.45845843,6.223225594,77.37348175,13.89937687,12
element_4108,215.3185188,0.132205654,8.717741514,923.6960055,598297.7,4.061260123,22.41940188,-82.25941346,43.15299281,22.23662758,36.84158325,34.20409393,5
element_4109,241.9615027,0.100775306,10.21120446,930.7662743,21557.2,4.1875622,22.97846881,-84.26726004,41.32599924,28.44215012,33.0308609,35.64761353,5
element_4110,232.1501293,0.247448008,7.290642885,1002.962303,526265.5,3.020076346,22.56514252,-81.57511537,44.31726252,17.7557373,41.47972107,33.84121323,5
element_4111,241.5152987,0.163430604,8.079357636,822.0424685,31268.5,3.841499144,22.10625252,-83.89285313,43.83068432,13.61398506,59.3727417,21.0792141,5
element_4112,274.6175076,0.360599227,5.132306264,901.8595733,450208.6,2.680565504,21.99434842,-82.71480931,46.15948435,9.071225166,63.09965134,18.56186676,12
element_4113,227.767667,0.323927878,5.342657597,980.4578824,68517.9,2.84402625,22.15106845,-80.45181984,45.48791839,10.21477699,62.7032547,20.90486526,12
element_4114,199.7300411,0.359673436,6.261859246,827.0467923,184283.1,2.804077573,22.66555977,-85.26638757,45.65675678,7.297195911,63.95261383,11.5384655,5
element_4115,228.7357821,0.61966357,4.032621824,888.047633,214026.6,2.079473321,26.62330997,-85.20260506,47.24553298,5.990035057,67.71413422,13.03335571,12
element_4116,298.742478,0.209444121,6.521019055,832.2258468,47903.7,3.391843212,23.07598072,-88.16128247,45.22424118,13.2037077,51.35315704,26.58549309,5
element_4117,149.1697829,0.322466606,7.537931662,842.3839687,109684.2,2.933958343,20.93231162,-86.63045757,44.34493113,10.84856319,58.23641205,17.53554153,5
element_4118,61.81578947,0.254938023,4.260790599,847.6576923,141391.6,2.706124365,18.23108839,-86.35363953,47.50038104,0,0,0,12
element_4119,330.5702317,0.45039273,1.888786386,851.9909393,13418.4,2.320384801,25.92538748,-85.80229667,48.87374146,5.296745777,75.6583786,12.42439175,12
element_4120,146.632843,0.48753616,5.011717124,845.9280699,11650.8,2.667584277,27.2801029,-87.8365224,47.09953471,7.114316463,55.7287674,19.52857971,12
