no,date,R,PPT,PET,TMP,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,n,Cluster
AT_0000010,1991,738.08,1251.11,608.2,10.51666641,594.3100098,13.4187,48.1312,23.8117,622.5141032,1.276046067,17.06439931,21.625,40.59375,35.125,0.398296475,31.78916588,2.123333454,2.769320898,125.893338,43495.33203,3.450870137,12.0
AT_0000010,1992,699.73,1218.09,635.42,10.51666641,604.5500122,13.4187,48.1312,23.8117,622.5141032,1.276046067,17.06439931,21.625,40.59375,35.125,0.398296475,30.47249908,2.26916647,2.7791625,127.7600037,43273.17109,2.875285254,12.0
AT_0000010,1993,657.56,1175.15,637.86,10.51666641,604.1400146,13.4187,48.1312,23.8117,622.5141032,1.276046067,17.06439931,21.625,40.59375,35.125,0.398296475,30.43333282,2.367499828,2.767116602,128.061673,43505.78281,2.896446169,12.0
AT_0000010,1994,697.82,1176.16,656.99,10.51666641,613.0500122,13.4187,48.1312,23.8117,622.5141032,1.276046067,17.06439931,21.625,40.59375,35.125,0.398296475,29.49833221,2.298750162,2.764874951,129.6916748,43335.97422,2.710077714,12.0
AT_0000012,1990,1102.09,1282.36,532.32,4.633809853,530.3700073,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.49309578,2.780892849,1.846608276,135.6092804,8582.331641,4.626140543,6.0
AT_0000012,1991,1102.09,1302.32,527.6,4.633809853,525.3785767,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.42583427,2.746845484,1.841478564,135.50047,8756.837695,4.401322012,6.0
AT_0000012,1992,1040.1,1270.93,543.96,4.633809853,537.1571533,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.29166756,2.809583426,1.824129395,136.6899963,8836.192383,3.614585714,6.0
AT_0000012,1993,993.34,1240.15,545.02,4.633809853,536.1614502,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.09726257,2.934821367,1.808105615,136.7810699,8916.360156,3.457153696,6.0
AT_0000012,1994,961.97,1245.55,564.63,4.633809853,552.5228882,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.87940483,2.897976398,1.814137354,138.1054718,8998.653516,3.291700496,6.0
AT_0000012,1995,1012.16,1247.14,549.67,4.633809853,535.8614563,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.44249992,2.948750019,1.798225464,136.8791656,9068.891211,3.065794772,6.0
AT_0000012,1996,1054.78,1257.59,541.78,4.633809853,528.4700317,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.01619034,2.810059309,1.813565112,135.2557159,9080.799609,3.026550088,6.0
AT_0000012,1997,1039.35,1260.94,526.74,4.633809853,515.3257507,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,21.89904747,2.86107111,1.847077002,135.0632141,9067.532227,3.058098966,6.0
AT_0000012,1998,1045.62,1277.93,520.7,4.633809853,510.4543213,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,21.97654724,2.956845045,1.873055127,134.5261871,9189.273047,3.077901948,6.0
AT_0000012,1999,1116.73,1315.9,499.16,4.633809853,492.3857422,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.22630959,2.860714436,1.860409546,132.137735,9290.415234,3.204626343,6.0
AT_0000012,2000,1138.66,1356.57,511.92,4.633809853,508.3514465,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,22.83476257,2.926666737,1.88664165,132.8182129,9428.236719,3.728372308,6.0
AT_0000012,2001,1143.91,1360.56,524.79,4.633809853,520.1157349,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.25702362,2.903809309,1.891350854,134.0783325,9609.801172,3.591760576,6.0
AT_0000012,2002,1192.01,1394.79,534.97,4.633809853,532.8971497,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.49738083,2.843095064,1.902290967,133.1985718,9957.775781,4.269614833,6.0
AT_0000012,2003,1137.64,1362.53,557.99,4.633809853,555.5685669,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.4376194,2.803570986,1.895585449,137.0203583,10235.76914,4.41648008,6.0
AT_0000012,2004,1117.69,1330.13,560.05,4.633809853,557.6285645,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.4376194,2.820059538,1.899864355,138.9914307,10600.69941,4.532271322,6.0
AT_0000012,2005,1114.63,1289.48,550.06,4.633809853,547.6357056,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.43642883,2.788809299,1.880975879,139.9044067,12021.9041,4.569223662,6.0
AT_0000012,2006,1114.63,1266.55,555.63,4.633809853,552.9399902,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.34428673,2.875654697,1.87250437,140.8667847,13434.08164,4.600695516,6.0
AT_0000012,2007,1068.63,1257.28,559.84,4.633809853,555.9900024,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.29916763,2.950237989,1.865833276,142.524408,14805.67539,4.32269649,6.0
AT_0000012,2008,1136.56,1289.19,539.33,4.633809853,535.7928711,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.39333382,2.855595827,1.852569385,138.9710754,15986.46094,4.123531073,6.0
AT_0000012,2009,1139.73,1321.47,552.88,4.633809853,549.2885864,12.7354,47.3646,152.0805,1542.742923,5.113095552,24.41514748,15.67261887,53.875,25.64634132,1.558282565,23.38523827,2.892440319,1.85630354,138.5360718,16757.88809,4.132561355,6.0
AT_0000015,1990,1151.6,1350.57,534.89,4.833333492,532.6166931,13.0187,47.3354,55.8854,1455.141044,4.923339221,23.15272072,18.73611069,41.04166794,34.68333435,-0.041318551,22.59888992,2.5959723,1.932900928,133.3624969,3087.575488,4.307030852,9.0
AT_0000015,1991,1133.88,1371.71,531.18,4.833333492,528.4833496,13.0187,47.3354,55.8854,1455.141044,4.923339221,23.15272072,18.73611069,41.04166794,34.68333435,-0.041318551,22.53666763,2.576249838,1.952026855,133.1149994,3077.508301,4.074402228,9.0
AT_0000015,1992,1101.45,1337.8,548.6,4.833333492,539.3833679,13.0187,47.3354,55.8854,1455.141044,4.923339221,23.15272072,18.73611069,41.04166794,34.68333435,-0.041318551,22.34194565,2.641666651,1.945207422,134.4177765,3037.018945,3.228899774,9.0
AT_0000015,1993,1068.92,1302.22,549.71,4.833333492,537.6633728,13.0187,47.3354,55.8854,1455.141044,4.923339221,23.15272072,18.73611069,41.04166794,34.68333435,-0.041318551,22.14027901,2.757222176,1.946679614,134.4325043,3001.589795,3.074994639,9.0
AT_0000015,1994,1039.39,1304.2,569.46,4.833333492,553.4566956,13.0187,47.3354,55.8854,1455.141044,4.923339221,23.15272072,18.73611069,41.04166794,34.68333435,-0.041318551,21.94305725,2.707360983,1.937406494,135.8502838,2982.239893,2.940692839,9.0
AT_0000017,1990,1019.36,1472.9,548.49,7.275333595,546.5183472,13.3896,47.5729,166.1801,1161.65512,4.035037674,28.58870739,20.36666679,41.32916641,33.12380981,0.921276177,23.80763969,2.399201155,1.675658862,129.4386078,7896.651758,4.228525621,9.0
AT_0000017,1991,1056.1,1494.27,544.22,7.275333595,541.322522,13.3896,47.5729,166.1801,1161.65512,4.035037674,28.58870739,20.36666679,41.32916641,33.12380981,0.921276177,23.64416771,2.383472204,1.691322192,129.1259705,8119.425488,3.838864095,9.0
AT_0000017,1992,1055.31,1452.19,563.56,7.275333595,551.8283447,13.3896,47.5729,166.1801,1161.65512,4.035037674,28.58870739,20.36666679,41.32916641,33.12380981,0.921276177,23.4422924,2.464444399,1.669711011,130.6227097,8269.600586,2.916222839,9.0
AT_0000017,1993,1021.2,1409.04,565.07,7.275333595,550.8925049,13.3896,47.5729,166.1801,1161.65512,4.035037674,28.58870739,20.36666679,41.32916641,33.12380981,0.921276177,23.24118118,2.560659647,1.670399341,130.5597946,8395.294141,2.838095116,9.0
AT_0000017,1994,964.26,1403.75,584.32,7.275333595,564.7391724,13.3896,47.5729,166.1801,1161.65512,4.035037674,28.58870739,20.36666679,41.32916641,33.12380981,0.921276177,22.99812546,2.510833263,1.669460449,132.142572,8508.015039,2.678555487,9.0
AT_0000026,1989,1247.37,1233.01,510.37,4.246666861,507.0049866,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,24.98225021,2.915500164,1.52425835,138.4264954,33949.67188,4.079910877,6.0
AT_0000026,1990,1219.24,1244.61,521.31,4.246666861,518.5960022,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.4440834,3.010500431,1.53288125,138.2900848,33802.75703,4.339348561,6.0
AT_0000026,1991,998.84,1260.77,514.12,4.246666861,510.1290039,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.3814167,2.948833466,1.542000024,138.3312531,34184.15313,3.882665093,6.0
AT_0000026,1992,942.79,1236.47,530.52,4.246666861,521.1690063,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.20458374,3.024999857,1.533175024,139.4444214,34155.10938,3.311891834,6.0
AT_0000026,1993,977.73,1214.1,533.11,4.246666861,521.9190308,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,25.06733398,3.1615417,1.520287524,139.706842,34253.78672,3.219249256,6.0
AT_0000026,1994,933.18,1214.76,551.54,4.246666861,539.3490295,12.1396,47.4187,134.5782,1577.858643,7.781612094,21.34011341,12.9921875,57.8359375,26.60483932,2.322023141,24.94433327,3.128708124,1.529950024,140.8528442,34260.00078,3.267610982,6.0
AT_0000029,1989,881.98,1088.28,485.19,5.217666817,476.5950195,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,19.80666695,3.06906271,1.486665039,142.6466705,174607.6219,3.4212242,6.0
AT_0000029,1990,861.47,1100.41,494.26,5.217666817,489.592511,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.54020882,3.168124914,1.507305054,142.483963,168473.4813,4.048273417,6.0
AT_0000029,1991,861.47,1094.08,485.69,5.217666817,477.9450073,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.81833382,3.083854198,1.509061743,142.6752136,165903.3219,3.506445493,6.0
AT_0000029,1992,827.84,1085.95,500.46,5.217666817,489.7875122,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.68166695,3.172708035,1.499880078,143.6383362,161758.7656,3.346890478,6.0
AT_0000029,1993,789.68,1075.46,503.95,5.217666817,492.0150146,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.61645851,3.322083235,1.508541724,144.1089569,160554.2656,3.296110328,6.0
AT_0000029,1994,753.79,1075.04,520.37,5.217666817,507.4725159,11.4604,47.1146,61.6433,1945.692135,7.028748187,23.97680938,11.64999962,62.625,23.89999962,1.311447782,20.39750061,3.279895782,1.517051709,145.0154144,159317.2969,3.352915409,6.0
AT_0000032,1989,975.6,1236.54,564.77,5.134722424,560.4099731,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.16565514,2.354255676,1.842397192,135.2903015,14202.0252,4.314741956,6.0
AT_0000032,1990,1005.56,1243.32,579.79,5.134722424,574.1228271,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.28636971,2.448958158,1.852637427,135.1698853,14267.34219,4.163466481,6.0
AT_0000032,1991,1054.77,1263.29,576.45,5.134722424,569.4771118,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.0689888,2.397916794,1.864941113,135.1719086,14573.52227,3.865745694,6.0
AT_0000032,1992,1016.89,1232.04,596.14,5.134722424,578.9449707,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.70410767,2.469106913,1.841575415,136.3551208,14737.45566,3.197976244,6.0
AT_0000032,1993,1016.26,1204.42,597.85,5.134722424,576.7356934,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.44583435,2.599076986,1.829610156,136.5293457,14955.32559,3.067911249,6.0
AT_0000032,1994,1007.7,1205.54,616.14,5.134722424,593.3257202,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.33172836,2.571071386,1.833958276,137.7967896,15216.99121,3.106003708,6.0
AT_0000032,1995,1069.74,1210.4,600.0,5.134722424,577.1607178,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.150597,2.618958712,1.811465234,136.530957,15514.73008,2.987103299,6.0
AT_0000032,1996,1096.27,1217.41,589.95,5.134722424,569.6328735,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.31184654,2.469226122,1.793893066,135.0073273,15661.39844,3.024324647,6.0
AT_0000032,1997,1091.14,1214.51,578.75,5.134722424,564.2343018,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.26404915,2.517202377,1.817611572,134.9531616,15712.77988,3.291296406,6.0
AT_0000032,1998,1078.3,1223.02,576.35,5.134722424,562.3878784,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.2358345,2.621279478,1.852165234,134.4712585,15961.0498,3.291268188,6.0
AT_0000032,1999,1129.65,1275.25,555.7,5.134722424,544.5957275,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.5160717,2.52583313,1.839759253,132.0611389,16088.23438,3.242614305,6.0
AT_0000032,2000,1128.45,1314.67,569.32,5.134722424,560.9000122,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.95517883,2.591994047,1.863761572,132.699173,16159.58184,3.498494233,6.0
AT_0000032,2001,1108.25,1326.86,584.04,5.134722424,571.9850098,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.00785751,2.565416336,1.886687061,133.7638733,16258.85254,3.241563297,6.0
AT_0000032,2002,1159.6,1362.51,590.51,5.134722424,582.6643066,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.39071465,2.499940634,1.908956982,132.8064911,16600.24043,3.599362176,6.0
AT_0000032,2003,1099.69,1332.21,612.83,5.134722424,605.3685913,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.13273849,2.449791431,1.916170923,136.6145233,16816.06855,3.889309944,6.0
AT_0000032,2004,1055.51,1287.09,615.98,5.134722424,608.5171509,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.13238144,2.47610116,1.901966284,138.669223,17207.96387,4.049133324,6.0
AT_0000032,2005,1020.53,1240.17,605.6,5.134722424,597.8514404,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.09107208,2.432767868,1.888262134,139.6041046,17631.87578,4.07516803,6.0
AT_0000032,2006,1046.21,1204.09,609.47,5.134722424,600.7578613,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.90648918,2.532232046,1.869982446,140.6605927,17806.20039,4.109000952,6.0
AT_0000032,2007,988.44,1191.56,613.55,5.134722424,598.0571411,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.76619148,2.610029459,1.844482886,142.2857697,17821.40859,3.546972119,6.0
AT_0000032,2008,1042.64,1227.94,593.78,5.134722424,577.4328369,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.11559639,2.507618666,1.806330542,138.7297577,17683.8707,3.24310312,6.0
AT_0000032,2009,1067.6,1257.68,605.02,5.134722424,588.3349976,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.06137009,2.533154964,1.814770825,138.2351746,17251.16914,3.225475202,6.0
AT_0000032,2010,1018.39,1253.59,602.36,5.134722424,586.31427,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.15309601,2.496547699,1.802589355,136.2213623,16910.93242,3.25676608,6.0
AT_0000032,2011,934.95,1257.23,614.24,5.134722424,597.6564209,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,26.0980957,2.428005934,1.846642163,136.7211273,16490.06973,3.295327466,6.0
AT_0000032,2012,978.28,1262.55,618.38,5.134722424,608.1185669,12.3979,47.5229,141.525,1268.667862,6.223019682,21.69521752,17.25,48.65277863,29.71739197,0.796076622,25.9829174,2.500178814,1.844860693,135.9045227,16112.0334,3.811175079,6.0
AT_0000035,1989,621.88,1189.63,565.91,8.113239098,556.6893799,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,43.29878311,2.99899292,2.131575439,131.0100403,9415.125586,3.720524283,9.0
AT_0000035,1990,601.08,1175.78,581.81,8.113239098,571.824585,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,43.39578018,3.038315773,2.155378174,131.4650391,9626.906445,3.815219352,9.0
AT_0000035,1991,609.75,1221.99,577.33,8.113239098,570.8658325,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,43.84636993,3.01530385,2.166038525,130.350647,9976.359961,4.078087995,9.0
AT_0000035,1992,599.68,1200.61,598.99,8.113239098,575.5877075,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,42.58951187,3.176215172,2.179774609,132.723703,10256.6209,2.978615562,9.0
AT_0000035,1993,617.98,1200.94,602.44,8.113239098,578.3791626,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,42.46939087,3.228497744,2.171549512,132.7433899,10496.86367,2.971408058,9.0
AT_0000035,1994,558.17,1170.35,623.22,8.113239098,593.2974854,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,41.60656128,3.057873487,2.179900342,134.4383881,10718.20488,2.947547937,9.0
AT_0000035,1995,563.81,1179.01,610.66,8.113239098,578.0818726,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,41.0262146,3.220746279,2.153755127,133.477832,10883.05938,2.756178314,9.0
AT_0000035,1996,609.68,1184.12,602.66,8.113239098,570.1145813,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,40.72862778,3.057378531,2.146788867,132.0376251,11031.31992,2.698480562,9.0
AT_0000035,1997,623.61,1192.41,585.96,8.113239098,568.5193787,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,41.48414917,3.143367767,2.174035498,130.5447937,11155.43203,3.213449866,9.0
AT_0000035,1998,640.08,1199.75,581.1,8.113239098,565.2735535,15.4729,47.5271,720.551,1081.148847,3.827832293,26.53548071,21.484375,42.921875,32.978405,1.552787806,41.72453156,3.225650787,2.19687041,129.3485443,11502.63809,3.259109596,9.0
